,title,price,rating,replyCount,category,item0,item1,item2,item3
74,아가프라/매직볼/치발기/오볼/딸랑이/아기장난감/공,0.015868351454598886,0.9,0.0001567152483936687,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[AKMALL2] 바니랜드-체스 아카데미,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트
75,[아가프라] 리모컨 치발기/1+1특가/장난감/유아/아기/노리개,0.011607405230678814,0.9,0.004701457451810061,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,조이매스 3D미노스큐브
76,[아가프라] 1+1 2개특가/리모컨 치발기/핸드폰치발기,0.021745518660005878,0.9,0.0034477354646607113,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,은성 항균 통 딸랑이 8종세트/신생아완구.나팔 치발기,조이매스 3D미노스큐브,[AKMALL2] 바니랜드-체스 아카데미
77,[아가프라] 1+1 행사특가/치발기 리모컨치발기 아기장난감,0.012929767851895388,0.9,0.0,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,[AKMALL2] 바니랜드-체스 아카데미
78,핸드폰 리모컨치발기/치발기/리모컨커버/핸드폰치발기,0.012929767851895388,0.9,0.0014104372355430183,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,[AKMALL2] 바니랜드-체스 아카데미
79,플레이그로 방귀쟁이삑삑이 딸랑이 망아지 딸랑이,0.014105201292976786,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
80,서룡 별딸랑이/우주선딸라이/아령딸라이/나팔딸라이/하트딸랑이/순식물성/인체무해,0.004995592124595945,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[홈타이푼] 슈퍼캐치볼 찍찍이캐치볼 캐치볼 catchball 공놀이 공,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
81,신상품 3개골라9800원/딸랑이/오뚜기,0.013517484572436086,0.9,0.0023507287259050304,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,[AKMALL2] 바니랜드-체스 아카데미
82,[더블하트] 더블하트딸랑이치발기/치코치발딸랑이(기린/코끼리),0.010431971789597415,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
83,[보라매완구] EQ주사위 /유아용주사위 스펀지주사위 이큐주사위,0.010872759330002939,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
84,[유피스] C048 스텝업치아발육기2단계,0.012195121951219513,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
85,[라마즈] 손발목딸랑이세트핑크( 27726) 국민딸랑이 신생아 선물 장난감,0.027490449603291216,0.9,0.0007835762419683435,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,은성 항균 통 딸랑이 8종세트/신생아완구.나팔 치발기,조이매스 3D미노스큐브,[AKMALL2] 바니랜드-체스 아카데미
86,[더블하트] 유아용 입술치발기,0.017440493682045255,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기
87,[큐비앤맘] 코니 친환경 딸랑이 세트,0.04451954158095798,1.0,0.0,0.0,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,아가프라/매직볼/치발기/오볼/딸랑이/아기장난감/공,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음
88,[치코] 치코본사직영 코끼리치발딸랑이 / 재미있는 멜로디로 청각자극발달,0.011019688510138114,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
89,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,0.014105201292976786,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
90,윈펀 뮤지컬딸랑이 8종세트/신생아/멜로디/치발기,0.025271818983250073,0.9,0.0017238677323303557,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,은성 항균 통 딸랑이 8종세트/신생아완구.나팔 치발기,조이매스 3D미노스큐브,[AKMALL2] 바니랜드-체스 아카데미
91,피플 투모로우 아기전용 신문지 (소) (6개월~),0.012782838671760213,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
92,[피플] 피플 투모로우 바스락 딸랑이(1개월~),0.012782838671760213,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
93,할릴릿 도형쉐이커/쉐이커/빨랑이/유아완구,0.004260946223920071,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[홈타이푼] 슈퍼캐치볼 찍찍이캐치볼 캐치볼 catchball 공놀이 공,[더블하트] 유아용 입술치발기
94,[그린토이즈] 그린토이즈 열쇠치발기(KYSA-1037)/치아발육용품/당일,0.01630913899500441,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기
95,[앙쥬]빅 바나나 치발기,0.018219218336761683,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기
96,[WinFat]달리는 씽씽 멜로디친구3종1택/(고양이 강아지 토끼),0.0245371730825742,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[베이비캠프] 베이비캠프 미니 롤러코스터
97,WinFat 뉴키즈드럼 악기세트/다양한 악기/멜로디,0.02424331472230385,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[베이비캠프] 베이비캠프 미니 롤러코스터
98,[쎄시] 쎄씨 사운드아기열쇠( 80158),0.010887452248016457,1.0,0.0003134304967873374,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
99,[쎄시] 쎄씨 아기핸드폰( 80025),0.010887452248016457,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
100,[진영토이] 마야오가닉 벨 래틀(Bell rattle)/딸랑이/오가닉/유아,0.015280634734058185,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
101,플렉사 아기띠 실리콘치발기2P+케이스증정/아기띠치발,0.013517484572436086,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
102,[브라이트스타트] (브라이트스타트)치발기북(8475)(상품임의배송)(정품),0.013076697032030562,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
103,[브라이트스타트] (브라이트스타트)손목자연딸랑이(핑크)(8975)(정품)-,0.009844255069056715,1.0,0.0003134304967873374,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[홈타이푼] 슈퍼캐치볼 찍찍이캐치볼 캐치볼 catchball 공놀이 공,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
104,[아가프라] 아가프라/바나나치발기/갈비치발기/신생아/국민치발기,0.011166617690273288,0.9,0.003917881209841718,0.0,베이비앤아이 3종/5종/8종 딸랑이세트/치발기,더마더 젤라또 트위스트 치아 발육기 윈켈 치발기,[바니랜드] 바니랜드 꼬마버스타요 삑삑이3종세트/타요삑삑이세트,조이매스 3D미노스큐브
105,할릴릿 레인메이커(중)/유아악기놀이/유아완구,0.018366147516896858,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기
106,[브라이트스타트] 손목자연 딸랑이 /치발기북/부르르동물/액체 치발기,0.010138113429327064,1.0,0.0001567152483936687,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
107,정품 오볼 멀티루프 II / 래틀 / 오볼 모음,0.022627093740816926,1.0,0.0003134304967873374,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기,[베이비캠프] 베이비캠프 미니 롤러코스터
108,당일출고 닥터마마 친환경 항균리모콘 케이스 치발기,0.012635909491625037,1.0,0.0006268609935746748,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[더블하트] 유아용 입술치발기
109,[AKMALL2] (올리볼리)별모양 도형 흑백모빌,0.030414340287981192,0.5,0.0,0.0,서룡 별딸랑이/우주선딸라이/아령딸라이/나팔딸라이/하트딸랑이/순식물성/인체무해,[아모스] 아모스 정말 부드러운 아모스 파스넷 프리미엄 크레파스 36색,[AKMALL2] (인텍스)166cm 사각형 유아용 풀장,[롯데아이몰] BEBE 8종 딸랑이세트
110,[AKMALL2] (올리볼리)별님과 친구들 컬러모빌,0.02306788128122245,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,[베이비캠프] 베이비캠프 미니 롤러코스터
111,[AKMALL2] (인텍스)166cm 사각형 유아용 풀장,0.032177490449603295,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,아가프라/매직볼/치발기/오볼/딸랑이/아기장난감/공
112,코끼리 천연실리콘 아기띠 치발기(보관 케이스 포함),0.014399059653247136,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아
113,[AKMALL2] (베이비캠프)150cm 베란다 타원형 풀장+발펌프 기획세트,0.04393182486041728,1.0,0.0,0.0,[더블하트] 유아용 입술치발기,은성 항균 파스텔 통딸랑이 8종/ 치발기 나팔 신생아,아가프라/매직볼/치발기/오볼/딸랑이/아기장난감/공,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음
114,[AKMALL2] 바니랜드-체스 아카데미,0.00484866294446077,1.0,0.0,0.0,[앙쥬] 앙쥬 치발기세트/이유/목욕/안전용품 모음,(1+1행사)노리개/공갈젖꼭지/장난감/딸랑이/치발기,[홈타이푼] 슈퍼캐치볼 찍찍이캐치볼 캐치볼 catchball 공놀이 공,[더블하트] 유아용 입술치발기
115,[피셔프라이스] 피셔프라이스 클래식 러닝홈,0.2026153394064061,1.0,0.0001567152483936687,0.125,[진영토이] 목욕 놀이 오리와친구들 세트/거북이/모래/장난감,[헬로베이비] 통 딸랑이7종세트 딸랑이/곰파스텔/은나노/베어5종,헬로베이비 곰 파스텔 딸랑이 선물셋트,[아가프라] 바나나치발기/치발기/신생아장난감/아기
116,[비앤씨] (안전퍼즐매트) 어린이 퍼즐매트(10P) 모음/층간소음 방지매트/놀이방매트,0.01625036732295034,1.0,0.0,0.125,[치코] 치코본사직영 코끼리치발딸랑이 / 재미있는 멜로디로 청각자극발달,베이비베어/통형 딸랑이 5P 세트/KC인증,(피플)투모로우 엄지손치아발육기/딸랑이/출산준비물/아기노리개/신생아 유아장난감,베이비바나나 바나나치발기 겸 유아칫솔 국민치발기
117,[신세계몰] (KD토이) 인피니펀 스마트3종세트(0889),0.05847781369379959,1.0,0.0003134304967873374,0.125,알로앙베이비/딸랑이/치발기/치아발육기/딸랑이세트,[은성] 초특가/ 통딸랑이 4p/5p/8p 모음전/플렉시볼 /치발기,[진영토이] 목욕 놀이 오리와친구들 세트/거북이/모래/장난감,[피셔프라이스] (카드10%) 피셔프라이스 메가블럭 아기체육관 외
118,[플레이그로] 플레이그로/윈펀 걸음마/체육관/돌 백일선물 모음전,0.040846312077578606,0.9,0.005641748942172073,0.125,[아이존] 아이존 아기체육관 / 아이존아기체육관 멜로디체육관,피플 투모로우 아기전용 신문지 (소) (6개월~),[아모스] 아모스 부드럽고 손에 묻지 않는 요술점토 아이클레이1(카우보이),[쿠쿠토이즈] 훼미리그네 어린이용 그네 놀이터 놀이방 어린이그네 아동용품 장난감 실내완구 어린이선물 유아
119,실내축구 유아 어린이 축구공 축구연습 러닝홈,0.03658536585365854,1.0,0.0,0.125,[아이조아] 딸랑이5종8종세트 원색 파스텔 치발기 출산 유아 아기,[아가프라] 캡틴 매직볼/딸랑이/치발기/신생아장난감/오볼,[치코] 치코본사직영 코끼리치발딸랑이 / 재미있는 멜로디로 청각자극발달,베이비베어/통형 딸랑이 5P 세트/KC인증
120,리틀히어로 워터매트 감각놀이 아기 호기심 장난감,0.023655598001763152,1.0,0.0,0.125,[치코] 치코본사직영 코끼리치발딸랑이 / 재미있는 멜로디로 청각자극발달,베이비베어/통형 딸랑이 5P 세트/KC인증,(피플)투모로우 엄지손치아발육기/딸랑이/출산준비물/아기노리개/신생아 유아장난감,베이비바나나 바나나치발기 겸 유아칫솔 국민치발기
121,(KD토이) 인피니펀 퍼니망치(14050) 장난감 망치 공구놀이,0.022333235380546577,1.0,0.0001567152483936687,0.125,[치코] 치코본사직영 코끼리치발딸랑이 / 재미있는 멜로디로 청각자극발달,베이비베어/통형 딸랑이 5P 세트/KC인증,(피플)투모로우 엄지손치아발육기/딸랑이/출산준비물/아기노리개/신생아 유아장난감,베이비바나나 바나나치발기 겸 유아칫솔 국민치발기
